id_pleito,tipo_interessado,interessado,cod_ibge,uf,num_pvl,status,num_processo,data_protocolo,tipo_operacao,finalidade,tipo_credor,credor,moeda,valor,pvl_assoc_divida,pvl_contradado_credor,data_status
18561,Município,Caculé,2905008,BA,,Arquivado,19407.000051/2004-29,2004-09-01T00:00:00Z,Operação contratual interna,PMAT,Instituição Financeira Nacional,Banco do Brasil S/A,Real,364400.0,0,0,15/09/2004
18565,Município,Castro Alves,2907301,BA,,Deferido,19407.000052/2004-73,2004-08-16T00:00:00Z,Operação contratual interna,PMAT,Instituição Financeira Nacional,Banco do Brasil S/A,Real,431100.0,0,0,27/08/2004
18568,Município,Jequié,2918001,BA,,Deferido,19407.000053/2003-37,2003-08-28T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,3200000.0,1,0,29/09/2003
18569,Município,Brejões,2904308,BA,,Arquivado,19407.000053/2004-18,2004-07-06T00:00:00Z,Operação contratual interna,PMAT,Instituição Financeira Nacional,Banco do Brasil S/A,Real,244440.0,0,0,24/12/2004
18572,Município,Mutuípe,2922409,BA,,Deferido,19407.000054/2003-81,2003-09-12T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,350000.0,0,0,28/10/2003
18606,Município,Formosa do Rio Preto,2911105,BA,,Deferido,19407.000063/2003-72,2003-11-30T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,18/12/2003
20695,Município,Barra do Rocha,2903102,BA,00000.000000/2017-49,Regularizado,17944.001145/2015-65,2018-05-16T00:00:00Z,Operação contratual interna,Regularização de Dívida - Água e Esgoto,Empresa Estatal,Empresa Baiana de Águas e Saneamento S/A,Real,39898.08,0,0,22/05/2018
7189,Município,Mucugê,2921906,BA,,Arquivado,17944.000518/2007-71,2007-04-23T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,180000.0,0,0,06/12/2007
6899,Município,Ipecaetá,2913804,BA,,Deferido,17944.000455/2011-39,2011-05-03T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,180000.0,0,0,19/05/2011
29810,Município,Amargosa,2901007,BA,PVL02.002295/2018-76,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,3000000.0,1,1,01/10/2018
42946,Município,Itiruçu,2916906,BA,PVL02.001431/2020-25,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1000000.0,0,0,11/08/2020
41547,Município,Wanderley,2933455,BA,PVL02.000274/2020-31,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,5000000.0,0,1,28/02/2020
29627,Município,Pedrão,2924108,BA,PVL02.002150/2018-75,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1000000.0,0,1,18/09/2018
50070,Município,Camaçari,2905701,BA,PVL02.002101/2021-38,Arquivado a pedido,17944.104240/2021-68,2021-12-30T18:56:15Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,12300000.0,0,0,15/08/2022
18369,Estado,Bahia,29,BA,,Encaminhado à PGFN com manifestação técnica favorável,19407.000008/2006-25,2006-02-24T00:00:00Z,Operação contratual externa (com garantia da União),Infraestrutura,Instituição Financeira Internacional,Banco Internacional para Reconstrução e Desenvolvimento,Dólar dos EUA,100000000.0,1,0,08/08/2007
18371,Município,Santo Estêvão,2928802,BA,,Deferido,19407.000009/2004-16,2004-03-31T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,23/04/2004
18422,Município,Gentio do Ouro,2911303,BA,,Arquivado,19407.000019/2006-13,2006-07-28T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,70000.0,0,0,31/07/2006
18620,Município,Irará,2914505,BA,,Deferido,19407.000068/2002-14,2002-07-23T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,09/08/2002
42912,Município,Lauro de Freitas,2919207,BA,PVL02.000901/2020-33,Deferido,17944.103122/2020-51,2020-08-25T09:03:17Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,10000000.0,0,0,27/08/2020
68983,Município,Pindobaçu,2924603,BA,PVL02.001286/2024-14,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,5000000.0,0,1,03/07/2024
52330,Município,Brejolândia,2904407,BA,PVL02.000262/2022-78,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,3500000.0,0,1,25/03/2022
18622,Município,Itatim,2916856,BA,,Deferido,19407.000068/2004-86,2004-12-31T00:00:00Z,Operação contratual interna,"Aquisição de terrenos, imóveis e/ou construção de instalações",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,229000.0,0,0,26/01/2005
18638,Município,Riacho de Santana,2926400,BA,,Deferido,19407.000076/2002-61,2003-08-29T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,150000.0,0,0,29/09/2003
20588,Município,Eunápolis,2910727,BA,00000.000000/2018-06,Arquivado por decurso de prazo,17944.001118/2015-92,2016-08-29T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,12647069.22,0,0,29/11/2016
18427,Município,Amélia Rodrigues,2901106,BA,,Arquivado,19407.000020/2006-30,2006-07-28T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,31/07/2006
18399,Município,Salvador,2927408,BA,,Deferido,19407.000015/2003-84,2003-11-30T00:00:00Z,Operação contratual interna,Saneamento básico,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,9856196.0,1,0,18/12/2003
30609,Município,Luís Eduardo Magalhães,2919553,BA,PVL02.002969/2018-32,Deferido,17944.110232/2018-55,2019-03-01T17:16:36Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,20656558.48,0,1,08/03/2019
10834,Município,Formosa do Rio Preto,2911105,BA,,Deferido,17944.001297/2010-53,2010-09-06T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2500000.0,0,0,14/09/2010
10837,Município,Barra do Choça,2902906,BA,,Deferido,17944.001298/2008-83,2008-05-13T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,04/06/2008
10859,Estado,Bahia,29,BA,,Deferido,17944.001302/2013-71,2013-10-11T00:00:00Z,Operação contratual interna,PAC 2 - Mobilidade Grandes Cidades,Instituição Financeira Nacional,Caixa Econômica Federal,Real,400000000.0,1,0,18/10/2013
18447,Estado,Bahia,29,BA,,Deferido,19407.000024/2006-18,2006-05-11T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Dólar dos EUA,42000000.0,1,0,26/05/2006
18449,Município,Camacan,2905602,BA,,Deferido,19407.000025/2003-10,2003-05-30T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,945000.0,1,0,10/06/2003
18453,Município,Ipiaú,2913903,BA,,Deferido,19407.000026/2002-83,2002-04-29T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,949000.0,0,0,08/07/2002
18472,Município,Itabuna,2914802,BA,,Deferido,19407.000029/2006-41,2006-05-31T00:00:00Z,Operação contratual interna,Saneamento básico,Instituição Financeira Nacional,Caixa Econômica Federal,Real,10136322.81,0,0,30/06/2006
6706,Município,Irecê,2914604,BA,,Arquivado por decurso de prazo,17944.000412/2011-53,2012-01-05T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,195000.0,0,0,18/01/2013
12991,Estado,Bahia,29,BA,,Encaminhado à PGFN com manifestação técnica favorável,17944.001875/2008-37,2010-05-10T00:00:00Z,Operação contratual externa (com garantia da União),Desenvolvimento rural,Instituição Financeira Internacional,Banco Internacional para Reconstrução e Desenvolvimento,Dólar dos EUA,30000000.0,1,0,24/06/2010
18494,Município,Lauro de Freitas,2919207,BA,,Deferido,19407.000034/2006-53,2007-03-22T00:00:00Z,Operação contratual interna,Saneamento para Todos,Instituição Financeira Nacional,Caixa Econômica Federal,Real,2620622.44,1,0,28/03/2007
18499,Estado,Bahia,29,BA,,Deferido,19407.000036/2002-19,2002-06-26T00:00:00Z,Operação contratual interna,Saneamento básico,Instituição Financeira Nacional,Caixa Econômica Federal,Real,2399000.0,1,0,03/07/2002
18507,Estado,Bahia,29,BA,,Deferido,19407.000038/2002-16,2002-06-20T00:00:00Z,Operação contratual interna,Saneamento básico,Instituição Financeira Nacional,Caixa Econômica Federal,Real,3330000.0,1,0,05/07/2002
7284,Município,Ourolândia,2923357,BA,,Arquivado por decurso de prazo,17944.000538/2009-11,2009-05-15T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,65000.0,0,0,01/02/2010
11761,Município,Bonito,2904050,BA,,Arquivado por decurso de prazo,17944.001520/2013-13,2013-11-01T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,700000.0,0,0,08/09/2014
11244,Município,Irecê,2914604,BA,,Arquivado por decurso de prazo,17944.001392/2011-38,2012-06-05T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,6388076.91,0,0,02/07/2012
27466,Município,Euclides da Cunha,2910701,BA,PVL02.000085/2018-43,Arquivado por decurso de prazo,17944.100602/2018-46,2018-01-16T19:16:12Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,15000000.0,0,0,16/08/2018
46468,Município,Caravelas,2906907,BA,PVL02.002550/2021-86,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,5000000.0,0,1,23/05/2022
45837,Município,Novo Horizonte,2923035,BA,PVL02.001980/2021-81,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1850000.0,0,0,01/09/2021
11283,Estado,Bahia,29,BA,,Encaminhado à PGFN com manifestação técnica favorável,17944.001402/2009-11,2010-03-02T00:00:00Z,Operação contratual interna (com garantia da União),PEF - Programa Emergencial de Financiamento dos Estados/DF,Instituição Financeira Nacional,Banco Nacional de Desenvolvimento Econômico e Social,Real,183279000.0,1,0,09/03/2010
12130,Município,Itanhém,2916005,BA,,Arquivado por decurso de prazo,17944.001610/2007-58,2008-05-20T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,15/09/2008
12341,Município,Canarana,2906204,BA,,Arquivado,17944.001662/2008-13,2008-08-15T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,310000.0,0,0,30/10/2008
27328,Município,Capim Grosso,2906873,BA,PVL02.002663/2017-03,Arquivado por decurso de prazo,17944.100217/2018-07,2017-12-29T12:41:32Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,4968418.64,0,0,13/08/2018
45589,Município,Iaçu,2911907,BA,PVL02.001301/2021-73,Em retificação pelo interessado,17944.102738/2021-96,2023-03-21T17:01:39Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,9970000.0,0,0,30/05/2023
11446,Município,Guajeru,2911659,BA,,Deferido,17944.001450/2007-47,2007-10-17T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,09/11/2007
13028,Município,Rio de Contas,2926707,BA,,Arquivado,17944.001889/2006-99,2006-12-07T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,297000.0,0,0,06/12/2007
10557,Estado,Bahia,29,BA,,Deferido,17944.001227/2013-48,2013-10-07T00:00:00Z,Operação contratual interna,PAC 2 - Mobilidade Grandes Cidades,Instituição Financeira Nacional,Caixa Econômica Federal,Real,600000000.0,1,0,16/10/2013
8142,Município,Remanso,2926004,BA,,Arquivado por decurso de prazo,17944.000722/2014-11,2015-09-04T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,11372547.62,0,0,02/03/2016
28187,Município,Nova Itarana,2922805,BA,PVL02.000799/2018-51,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1104802.02,0,1,25/05/2018
41094,Município,Teixeira de Freitas,2931350,BA,PVL02.009387/2019-68,Deferido,17944.104815/2019-28,2020-04-09T17:12:04Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,30000000.0,0,1,16/04/2020
12842,Município,Santana,2928208,BA,,Arquivado,17944.001819/2008-01,2008-08-19T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,130000.0,0,0,30/10/2008
12862,Município,Riachão do Jacuípe,2926301,BA,,Deferido,17944.001831/2006-45,2007-01-24T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,528000.0,0,0,13/02/2007
13367,Município,Caetité,2905206,BA,,Deferido,17944.002061/2006-58,2007-06-21T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,825000.0,0,0,22/06/2007
12866,Município,Caturama,2907558,BA,,Deferido,17944.001832/2006-90,2006-11-29T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,05/12/2006
9791,Município,Amargosa,2901007,BA,,Regularizado,17944.001053/2008-56,2009-07-15T00:00:00Z,Operação contratual interna,Regularização de Dívida - Energia Elétrica,Empresa Não Estatal,Companhia de Eletricidade do Estado da Bahia,Real,5567.2,0,0,23/07/2009
18564,Município,Barreiras,2903201,BA,,Deferido,19407.000052/2003-92,2003-11-28T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,600000.0,1,0,15/12/2003
18503,Estado,Bahia,29,BA,,Deferido,19407.000037/2002-63,2002-06-11T00:00:00Z,Operação contratual interna,Saneamento básico,Instituição Financeira Nacional,Caixa Econômica Federal,Real,5285441.39,1,0,03/07/2002
41509,Município,São Félix do Coribe,2929057,BA,PVL02.000242/2020-35,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,2000000.0,0,1,16/03/2020
42098,Município,Simões Filho,2930709,BA,PVL02.009316/2019-65,Arquivado a pedido,17944.101251/2020-13,2020-03-27T21:17:22Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,5000000.0,0,0,30/06/2020
39490,Município,Ubaíra,2932101,BA,PVL02.007864/2019-51,Encaminhado à PGFN com manifestação técnica favorável,17944.103979/2019-38,2019-12-12T15:23:42Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,8000000.0,0,1,23/12/2019
8169,Município,Valença,2932903,BA,,Arquivado,17944.000728/2007-69,2007-05-09T00:00:00Z,Operação contratual interna,Saneamento básico,Instituição Financeira Nacional,Caixa Econômica Federal,Real,6120000.0,0,0,14/08/2007
18363,Estado,Bahia,29,BA,,Encaminhado à PGFN com manifestação técnica favorável,19407.000007/2005-08,2005-06-23T00:00:00Z,Operação contratual externa (com garantia da União),Desenvolvimento sustentável,Instituição Financeira Internacional,Banco Internacional para Reconstrução e Desenvolvimento,Dólar dos EUA,49296000.0,1,0,25/01/2006
45855,Município,Ibirapuã,2912806,BA,PVL02.001996/2021-93,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,3000000.0,0,1,29/10/2021
13300,Município,Barrocas,2903276,BA,,Arquivado,17944.002014/2006-12,2006-12-26T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,12/07/2007
11165,Município,Igaporã,2913408,BA,,Deferido,17944.001375/2008-03,2008-05-23T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,200000.0,0,0,17/06/2008
63009,Município,Wenceslau Guimarães,2933505,BA,PVL02.000003/2023-28,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,2000000.0,0,1,09/01/2023
6093,Município,Nova Viçosa,2923001,BA,,Deferido,17944.000276/2009-87,2010-03-22T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,130000.0,0,0,15/04/2010
6818,Município,Maracás,2920502,BA,,Deferido,17944.000436/2012-93,2012-03-21T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,700000.0,0,0,18/04/2012
13083,Município,Candiba,2906600,BA,,Arquivado,17944.001908/2006-87,2006-12-13T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,330000.0,0,0,05/10/2007
64401,Município,Barreiras,2903201,BA,PVL02.001147/2023-00,Deferido,17944.101999/2023-51,2023-05-10T10:55:39Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,40000000.0,0,1,17/05/2023
22597,Município,São Francisco do Conde,2929206,BA,00000.000000/2032-53,Deferido,17944.000660/2016-17,2016-06-14T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,24562641.28,1,0,22/06/2016
68844,Município,Feira da Mata,2910776,BA,PVL02.001131/2024-70,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,1200000.0,0,1,28/03/2025
65857,Município,Lajedão,2918902,BA,PVL02.002869/2023-73,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1500000.0,0,1,28/07/2023
68325,Município,Ituberá,2917300,BA,PVL02.000712/2024-94,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,9050000.0,0,1,30/04/2024
67739,Município,Juazeiro,2918407,BA,PVL02.004332/2023-48,Em retificação pelo interessado,17944.000222/2024-51,2024-01-11T15:34:19Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,100000000.0,0,0,25/01/2024
65397,Município,Nova Fátima,2922730,BA,PVL02.002486/2023-03,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2000000.0,0,1,30/06/2023
21643,Município,Salvador,2927408,BA,00000.000000/2028-40,Encaminhado à PGFN com manifestação técnica favorável,17944.000235/2016-10,2017-04-26T11:02:43Z,Operação contratual externa (com garantia da União),Turismo,Instituição Financeira Internacional,Banco Interamericano de Desenvolvimento,Dólar dos EUA,52512340.0,1,0,02/05/2017
18861,Município,Coribe,2909109,BA,00000.000000/2009-55,Deferido,17944.000434/2015-47,2015-05-27T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1342249.22,1,0,12/06/2015
11851,Município,Licínio de Almeida,2919405,BA,,Deferido,17944.001544/2007-16,2008-03-26T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,400000.0,0,0,07/04/2008
9115,Município,Itagimirim,2915304,BA,,Arquivado,17944.000906/2008-32,2008-06-30T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,172700.0,0,0,02/10/2008
10420,Estado,Bahia,29,BA,,Encaminhado à PGFN com manifestação técnica favorável,17944.001195/2012-08,2013-07-04T00:00:00Z,Operação contratual externa (com garantia da União),Profisco,Instituição Financeira Internacional,Banco Interamericano de Desenvolvimento,Dólar dos EUA,45270000.0,1,0,17/07/2013
18550,Estado,Bahia,29,BA,,Deferido,19407.000048/2006-77,2006-07-11T00:00:00Z,Operação contratual interna,Segurança pública,Instituição Financeira Nacional,Banco do Brasil S/A,Dólar dos EUA,457205.74,1,0,20/07/2006
6576,Município,Barra da Estiva,2902807,BA,,Arquivado por decurso de prazo,17944.000384/2009-50,2009-03-31T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,700000.0,0,0,13/04/2009
54329,Município,Irecê,2914604,BA,PVL02.001295/2022-35,Deferido,17944.100706/2022-37,2022-03-09T20:16:42Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,12000000.0,0,1,10/03/2022
65849,Município,Belo Campo,2903508,BA,PVL02.002861/2023-15,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,6000000.0,0,1,21/07/2023
10437,Município,Bonito,2904050,BA,,Arquivado,17944.001200/2008-98,2008-08-08T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,30/10/2008
18615,Município,Sátiro Dias,2929701,BA,,Arquivado,19407.000066/2003-14,2004-07-19T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,250000.0,0,0,20/07/2004
18629,Município,Lapão,2919157,BA,,Deferido,19407.000071/2003-19,2003-12-31T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,79000.0,0,0,23/01/2004
18636,Município,Riacho de Santana,2926400,BA,,Deferido,19407.000075/2002-16,2003-08-29T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,150000.0,0,0,29/09/2003
66732,Município,Muritiba,2922300,BA,PVL02.003704/2023-19,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,10000000.0,0,1,24/10/2023
11000,Município,Vitória da Conquista,2933307,BA,,Deferido,17944.001332/2011-15,2011-10-27T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,3391740.44,1,0,12/12/2011
5037,Município,Aracatu,2902005,BA,,Deferido,17944.000028/2007-74,2007-07-04T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,396000.0,0,0,05/07/2007
5045,Município,Barreiras,2903201,BA,,Arquivado,17944.000029/2007-19,2007-01-10T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,1980000.0,0,0,01/06/2007
8153,Município,Santo Amaro,2928604,BA,,Arquivado por decurso de prazo,17944.000724/2014-18,2015-07-15T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,4984000.0,0,0,09/02/2017
18414,Município,Cairu,2905404,BA,,Deferido,19407.000018/2003-18,2003-04-30T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,585000.0,0,0,23/05/2003
12645,Município,Muritiba,2922300,BA,,Arquivado,17944.001740/2008-71,2008-07-28T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,130000.0,0,0,30/10/2008
12768,Município,Riachão das Neves,2926202,BA,,Deferido,17944.001786/2010-13,2011-04-06T00:00:00Z,Operação contratual interna,Provias 2010,Instituição Financeira Nacional,Banco do Brasil S/A,Real,800000.0,0,0,26/04/2011
52571,Município,Lajedinho,2919009,BA,PVL02.000503/2022-89,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,2000000.0,0,1,23/02/2022
69613,Estado,Bahia,29,BA,PVL02.001644/2024-81,Encaminhado à PGFN com manifestação técnica favorável,17944.005802/2024-34,2024-10-16T18:55:34Z,Operação contratual interna (com garantia da União),Segurança pública,Instituição Financeira Nacional,Banco Santander (Brasil) S.A.,Real,400000000.0,0,0,05/11/2024
4982,Município,Morro do Chapéu,2921708,BA,,Regularizado,17944.000015/2012-62,2019-09-03T00:00:00Z,Operação contratual interna,Regularização de Dívida - Água e Esgoto,Empresa Estatal,Empresa Baiana de Águas e Saneamento S/A,Real,185867.35,0,0,23/09/2019
11215,Município,Eunápolis,2910727,BA,,Arquivado,17944.001386/2008-85,2008-08-11T00:00:00Z,Operação contratual interna,PAC - Saneamento - 2008 B,Instituição Financeira Nacional,Caixa Econômica Federal,Real,10000000.0,0,0,30/10/2008
11399,Município,Valente,2933000,BA,,Arquivado por decurso de prazo,17944.001434/2007-54,2008-07-29T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,06/10/2008
